folder	key	title	score	reviews	year	id	link
dreamcast	star wars episode i jedi power battles	Star Wars Episode I: Jedi Power Battles	74.73	22	2000	366580	http://www.gamerankings.com/dreamcast/366580-star-wars-episode-i-jedi-power-battles/index.html
dreamcast	star wars episode i racer	Star Wars Episode I: Racer	75.42	19	2000	250627	http://www.gamerankings.com/dreamcast/250627-star-wars-episode-i-racer/index.html
dreamcast	starlancer	StarLancer	76.76	26	2000	285921	http://www.gamerankings.com/dreamcast/285921-starlancer/index.html
dreamcast	street fighter alpha 3	Street Fighter Alpha 3	86.48	24	2000	198820	http://www.gamerankings.com/dreamcast/198820-street-fighter-alpha-3/index.html
dreamcast	street fighter iii 3rd strike	Street Fighter III: 3rd Strike	80.61	16	2000	913699	http://www.gamerankings.com/dreamcast/913699-street-fighter-iii-3rd-strike/index.html
dreamcast	street fighter iii double impact	Street Fighter III: Double Impact	79.7	20	2000	198827	http://www.gamerankings.com/dreamcast/198827-street-fighter-iii-double-impact/index.html
dreamcast	striker pro 2000	Striker Pro 2000	74.42	19	2000	198836	http://www.gamerankings.com/dreamcast/198836-striker-pro-2000/index.html
dreamcast	stupid invaders	Stupid Invaders	75.48	11	2001	369550	http://www.gamerankings.com/dreamcast/369550-stupid-invaders/index.html
dreamcast	super magnetic neo	Super Magnetic Neo	70.21	24	2000	198847	http://www.gamerankings.com/dreamcast/198847-super-magnetic-neo/index.html
dreamcast	super runabout san francisco edition	Super Runabout: San Francisco Edition	61.31	16	2000	198853	http://www.gamerankings.com/dreamcast/198853-super-runabout-san-francisco-edition/index.html
dreamcast	surf rocket racers	Surf Rocket Racers	55.08	12	2001	445096	http://www.gamerankings.com/dreamcast/445096-surf-rocket-racers/index.html
dreamcast	suzuki alstare extreme racing	Suzuki Alstare Extreme Racing	56.32	18	1999	198864	http://www.gamerankings.com/dreamcast/198864-suzuki-alstare-extreme-racing/index.html
dreamcast	sword of the berserk guts rage	Sword of the Berserk: Guts' Rage	73.95	22	2000	198872	http://www.gamerankings.com/dreamcast/198872-sword-of-the-berserk-guts-rage/index.html
dreamcast	sydney 2000	Sydney 2000	54.31	20	2000	913901	http://www.gamerankings.com/dreamcast/913901-sydney-2000/index.html
dreamcast	tech romancer	Tech Romancer	78.46	23	2000	250630	http://www.gamerankings.com/dreamcast/250630-tech-romancer/index.html
dreamcast	tee off	Tee Off	70.24	17	1999	198898	http://www.gamerankings.com/dreamcast/198898-tee-off/index.html
dreamcast	tennis 2k2	Tennis 2K2	87.22	21	2001	466556	http://www.gamerankings.com/dreamcast/466556-tennis-2k2/index.html
dreamcast	test drive 6	Test Drive 6	50.94	22	1999	198924	http://www.gamerankings.com/dreamcast/198924-test-drive-6/index.html
dreamcast	test drive le mans	Test Drive Le Mans	89.5	24	2000	256227	http://www.gamerankings.com/dreamcast/256227-test-drive-le-mans/index.html
dreamcast	test drive v rally	Test Drive V-Rally	82.32	23	2000	199236	http://www.gamerankings.com/dreamcast/199236-test-drive-v-rally/index.html
dreamcast	the grinch	The Grinch	49.67	6	2000	913954	http://www.gamerankings.com/dreamcast/913954-the-grinch/index.html
dreamcast	the house of the dead 2	The House of the Dead 2	76.78	28	1999	197579	http://www.gamerankings.com/dreamcast/197579-the-house-of-the-dead-2/index.html
dreamcast	the king of fighters dream match 1999	The King of Fighters: Dream Match 1999	71.36	18	1999	197723	http://www.gamerankings.com/dreamcast/197723-the-king-of-fighters-dream-match-1999/index.html
dreamcast	the king of fighters evolution	The King of Fighters Evolution	76.2	5	2001	250599	http://www.gamerankings.com/dreamcast/250599-the-king-of-fighters-evolution/index.html
dreamcast	the last blade 2 heart of the samurai	The Last Blade 2: Heart of the Samurai	75.25	8	2001	524168	http://www.gamerankings.com/dreamcast/524168-the-last-blade-2-heart-of-the-samurai/index.html
dreamcast	the next tetris on line edition	The Next Tetris: On-line Edition	65	8	2000	431220	http://www.gamerankings.com/dreamcast/431220-the-next-tetris-on-line-edition/index.html
dreamcast	the ring terror s realm	The Ring: Terror's Realm	35.24	11	2000	258244	http://www.gamerankings.com/dreamcast/258244-the-ring-terrors-realm/index.html
dreamcast	the typing of the dead	The Typing of the Dead	82.76	17	2001	250638	http://www.gamerankings.com/dreamcast/250638-the-typing-of-the-dead/index.html
dreamcast	time stalkers	Time Stalkers	51.98	20	1999	196935	http://www.gamerankings.com/dreamcast/196935-time-stalkers/index.html
dreamcast	tnn motorsports hardcore heat	TNN Motorsports HardCore Heat	61.5	10	1999	199024	http://www.gamerankings.com/dreamcast/199024-tnn-motorsports-hardcore-heat/index.html
dreamcast	tokyo bus annai	Tokyo Bus Annai	70.5	4	1999	199030	http://www.gamerankings.com/dreamcast/199030-tokyo-bus-annai/index.html
dreamcast	tokyo xtreme racer	Tokyo Xtreme Racer	72.26	21	1999	199032	http://www.gamerankings.com/dreamcast/199032-tokyo-xtreme-racer/index.html
dreamcast	tokyo xtreme racer 2	Tokyo Xtreme Racer 2	81	27	2000	340312	http://www.gamerankings.com/dreamcast/340312-tokyo-xtreme-racer-2/index.html
dreamcast	tom clancy s rainbow six	Tom Clancy's Rainbow Six	72.28	21	2000	198398	http://www.gamerankings.com/dreamcast/198398-tom-clancys-rainbow-six/index.html
dreamcast	tom clancy s rainbow six rogue spear	Tom Clancy's Rainbow Six: Rogue Spear	72.62	13	2000	445179	http://www.gamerankings.com/dreamcast/445179-tom-clancys-rainbow-six-rogue-spear/index.html
dreamcast	tomb raider chronicles	Tomb Raider: Chronicles	68.25	12	2000	437502	http://www.gamerankings.com/dreamcast/437502-tomb-raider-chronicles/index.html
dreamcast	tomb raider the last revelation	Tomb Raider: The Last Revelation	62.95	22	2000	199048	http://www.gamerankings.com/dreamcast/199048-tomb-raider-the-last-revelation/index.html
dreamcast	tony hawk s pro skater	Tony Hawk's Pro Skater	94	16	2000	199057	http://www.gamerankings.com/dreamcast/199057-tony-hawks-pro-skater/index.html
dreamcast	tony hawk s pro skater 2	Tony Hawk's Pro Skater 2	94.86	18	2000	365573	http://www.gamerankings.com/dreamcast/365573-tony-hawks-pro-skater-2/index.html
dreamcast	toy commander	Toy Commander	79.01	23	1999	199093	http://www.gamerankings.com/dreamcast/199093-toy-commander/index.html
dreamcast	trickstyle	TrickStyle	71.3	18	1999	199109	http://www.gamerankings.com/dreamcast/199109-trickstyle/index.html
dreamcast	ultimate fighting championship	Ultimate Fighting Championship	87.8	32	2000	199150	http://www.gamerankings.com/dreamcast/199150-ultimate-fighting-championship/index.html
dreamcast	undercover ad2025 kei	Undercover AD2025 Kei	20.33	3	2000	199158	http://www.gamerankings.com/dreamcast/199158-undercover-ad2025-kei/index.html
dreamcast	unreal tournament	Unreal Tournament	87.8	24	2001	369548	http://www.gamerankings.com/dreamcast/369548-unreal-tournament/index.html
dreamcast	urban chaos	Urban Chaos	47.86	7	2000	366268	http://www.gamerankings.com/dreamcast/366268-urban-chaos/index.html
dreamcast	vanishing point	Vanishing Point	80.43	22	2000	257798	http://www.gamerankings.com/dreamcast/257798-vanishing-point/index.html
dreamcast	vigilante 8 2nd offense	Vigilante 8: 2nd Offense	78.79	20	1999	199194	http://www.gamerankings.com/dreamcast/199194-vigilante-8-2nd-offense/index.html
dreamcast	virtua athlete 2000	Virtua Athlete 2000	62.48	22	2001	365739	http://www.gamerankings.com/dreamcast/365739-virtua-athlete-2000/index.html
dreamcast	virtua fighter 3tb	Virtua Fighter 3tb	78.75	14	1999	199201	http://www.gamerankings.com/dreamcast/199201-virtua-fighter-3tb/index.html
dreamcast	virtua striker 2	Virtua Striker 2	52.98	22	2000	199206	http://www.gamerankings.com/dreamcast/199206-virtua-striker-2/index.html
dreamcast	virtua tennis	Virtua Tennis	91.37	33	2000	199207	http://www.gamerankings.com/dreamcast/199207-virtua-tennis/index.html
dreamcast	wacky races	Wacky Races	84.29	24	2000	199240	http://www.gamerankings.com/dreamcast/199240-wacky-races/index.html
dreamcast	walt disney world quest magical racing tour	Walt Disney World Quest: Magical Racing Tour	65.83	18	2000	913900	http://www.gamerankings.com/dreamcast/913900-walt-disney-world-quest-magical-racing-tour/index.html
dreamcast	wetrix	Wetrix+	72	11	1999	199294	http://www.gamerankings.com/dreamcast/199294-wetrix/index.html
dreamcast	wild metal	Wild Metal	51.98	18	2000	199301	http://www.gamerankings.com/dreamcast/199301-wild-metal/index.html
dreamcast	world series baseball 2k1	World Series Baseball 2K1	44.43	29	2000	250644	http://www.gamerankings.com/dreamcast/250644-world-series-baseball-2k1/index.html
dreamcast	world series baseball 2k2	World Series Baseball 2K2	72.42	19	2001	470806	http://www.gamerankings.com/dreamcast/470806-world-series-baseball-2k2/index.html
dreamcast	worms armageddon	Worms Armageddon	80.77	13	1999	199338	http://www.gamerankings.com/dreamcast/199338-worms-armageddon/index.html
dreamcast	worms world party	Worms World Party	80.78	20	2001	437682	http://www.gamerankings.com/dreamcast/437682-worms-world-party/index.html
dreamcast	wwf attitude	WWF Attitude	58.71	17	1999	199342	http://www.gamerankings.com/dreamcast/199342-wwf-attitude/index.html
dreamcast	wwf royal rumble	WWF Royal Rumble	60.43	28	2000	913943	http://www.gamerankings.com/dreamcast/913943-wwf-royal-rumble/index.html
dreamcast	xtreme sports	Xtreme Sports	69.8	22	2000	370193	http://www.gamerankings.com/dreamcast/370193-xtreme-sports/index.html
dreamcast	zombie revenge	Zombie Revenge	66.92	30	1999	199400	http://www.gamerankings.com/dreamcast/199400-zombie-revenge/index.html
gb	adventure island	Adventure Island	65	3	1992	585600	http://www.gamerankings.com/gameboy/585600-adventure-island/index.html
gb	alleyway	Alleyway	54.62	4	1989	585606	http://www.gamerankings.com/gameboy/585606-alleyway/index.html
gb	balloon kid	Balloon Kid	66.67	3	1990	196692	http://www.gamerankings.com/gameboy/196692-balloon-kid/index.html
gb	baseball	Baseball	53.75	4	1989	196698	http://www.gamerankings.com/gameboy/196698-baseball/index.html
gb	batman return of the joker	Batman: Return of the Joker	63.17	3	1992	574707	http://www.gamerankings.com/gameboy/574707-batman-return-of-the-joker/index.html
gb	battletoads	Battletoads	77.67	3	1991	585623	http://www.gamerankings.com/gameboy/585623-battletoads/index.html
gb	bionic commando	Bionic Commando	81.2	5	1992	585633	http://www.gamerankings.com/gameboy/585633-bionic-commando/index.html
gb	blades of steel	Blades of Steel	65	3	1991	585634	http://www.gamerankings.com/gameboy/585634-blades-of-steel/index.html
gb	boggle plus	Boggle Plus	55.67	3	1992	585639	http://www.gamerankings.com/gameboy/585639-boggle-plus/index.html
gb	bomberman gb	Bomberman GB	73.07	3	1998	564352	http://www.gamerankings.com/gameboy/564352-bomberman-gb/index.html
gb	burgertime deluxe	BurgerTime Deluxe	60.67	3	1991	585652	http://www.gamerankings.com/gameboy/585652-burgertime-deluxe/index.html
gb	castlevania ii belmont s revenge	Castlevania II: Belmont's Revenge	83.5	5	1991	585659	http://www.gamerankings.com/gameboy/585659-castlevania-ii-belmonts-revenge/index.html
gb	castlevania legends	Castlevania Legends	52.88	4	1998	564357	http://www.gamerankings.com/gameboy/564357-castlevania-legends/index.html
gb	castlevania the adventure	Castlevania: The Adventure	55.07	7	1989	585660	http://www.gamerankings.com/gameboy/585660-castlevania-the-adventure/index.html
gb	catrap	Catrap	83.75	4	1990	585661	http://www.gamerankings.com/gameboy/585661-catrap/index.html
gb	centipede	Centipede	51.17	3	1992	196893	http://www.gamerankings.com/gameboy/196893-centipede/index.html
gb	donkey kong	Donkey Kong	84.83	9	1994	197137	http://www.gamerankings.com/gameboy/197137-donkey-kong/index.html
gb	donkey kong land	Donkey Kong Land	74.53	3	1995	585689	http://www.gamerankings.com/gameboy/585689-donkey-kong-land/index.html
gb	donkey kong land 2	Donkey Kong Land 2	79	5	1996	197138	http://www.gamerankings.com/gameboy/197138-donkey-kong-land-2/index.html
gb	donkey kong land iii	Donkey Kong Land III	81.25	4	1997	564414	http://www.gamerankings.com/gameboy/564414-donkey-kong-land-iii/index.html
gb	double dragon	Double Dragon	56.5	5	1990	197144	http://www.gamerankings.com/gameboy/197144-double-dragon/index.html
gb	double dragon ii	Double Dragon II	49.17	3	1991	563268	http://www.gamerankings.com/gameboy/563268-double-dragon-ii/index.html
gb	dr mario	Dr. Mario	66.9	5	1990	563270	http://www.gamerankings.com/gameboy/563270-dr-mario/index.html
gb	final fantasy adventure	Final Fantasy Adventure	79.07	7	1991	563272	http://www.gamerankings.com/gameboy/563272-final-fantasy-adventure/index.html
gb	final fantasy legend iii	Final Fantasy Legend III	70.8	5	1993	563274	http://www.gamerankings.com/gameboy/563274-final-fantasy-legend-iii/index.html
gb	game and watch gallery	Game & Watch Gallery	76.65	4	1997	919109	http://www.gamerankings.com/gameboy/919109-game-and-watch-gallery/index.html
gb	gargoyle s quest	Gargoyle's Quest	76.5	5	1990	585723	http://www.gamerankings.com/gameboy/585723-gargoyles-quest/index.html
gb	golf	Golf	68.33	6	1990	585733	http://www.gamerankings.com/gameboy/585733-golf/index.html
gb	gradius the interstellar assault	Gradius: The Interstellar Assault	67.5	3	1992	585734	http://www.gamerankings.com/gameboy/585734-gradius-the-interstellar-assault/index.html
gb	james bond 007	James Bond 007	62.14	5	1998	564307	http://www.gamerankings.com/gameboy/564307-james-bond-007/index.html
gb	joe and mac	Joe & Mac	72	3	1993	585763	http://www.gamerankings.com/gameboy/585763-joe-and-mac/index.html
gb	kid dracula	Kid Dracula	79.83	3	1993	585771	http://www.gamerankings.com/gameboy/585771-kid-dracula/index.html
gb	kid icarus of myths and monsters	Kid Icarus: Of Myths and Monsters	78.92	6	1991	585772	http://www.gamerankings.com/gameboy/585772-kid-icarus-of-myths-and-monsters/index.html
gb	kirby s block ball	Kirby's Block Ball	72.94	5	1996	585777	http://www.gamerankings.com/gameboy/585777-kirbys-block-ball/index.html
gb	kirby s dream land	Kirby's Dream Land	62.22	9	1992	563275	http://www.gamerankings.com/gameboy/563275-kirbys-dream-land/index.html
gb	kirby s dream land 2	Kirby's Dream Land 2	81.7	4	1995	563276	http://www.gamerankings.com/gameboy/563276-kirbys-dream-land-2/index.html
gb	kirby s pinball land	Kirby's Pinball Land	70	6	1993	585778	http://www.gamerankings.com/gameboy/585778-kirbys-pinball-land/index.html
gb	kirby s star stacker	Kirby's Star Stacker	73.08	6	1997	564876	http://www.gamerankings.com/gameboy/564876-kirbys-star-stacker/index.html
gb	konami gb collection vol 1	Konami GB Collection Vol. 1	77.67	3	1997	570001	http://www.gamerankings.com/gameboy/570001-konami-gb-collection-vol-1/index.html
gb	konami gb collection vol 2	Konami GB Collection Vol. 2	73	3	1997	570002	http://www.gamerankings.com/gameboy/570002-konami-gb-collection-vol-2/index.html
gb	konami gb collection vol 3	Konami GB Collection Vol. 3	78	3	1998	570040	http://www.gamerankings.com/gameboy/570040-konami-gb-collection-vol-3/index.html
gb	legend of the river king gb	Legend of the River King GB	64.67	3	1998	570010	http://www.gamerankings.com/gameboy/570010-legend-of-the-river-king-gb/index.html
gb	lemmings	Lemmings	70	3	1994	585787	http://www.gamerankings.com/gameboy/585787-lemmings/index.html
gb	mario s picross	Mario's Picross	75.3	4	1995	563278	http://www.gamerankings.com/gameboy/563278-marios-picross/index.html
gb	mega man dr wily s revenge	Mega Man: Dr. Wily's Revenge	69	4	1991	563283	http://www.gamerankings.com/gameboy/563283-mega-man-dr-wilys-revenge/index.html
gb	mega man ii	Mega Man II	68.83	3	1992	563279	http://www.gamerankings.com/gameboy/563279-mega-man-ii/index.html
gb	mega man iii	Mega Man III	82.67	3	1992	563280	http://www.gamerankings.com/gameboy/563280-mega-man-iii/index.html
gb	mega man iv	Mega Man IV	73.83	3	1993	563281	http://www.gamerankings.com/gameboy/563281-mega-man-iv/index.html
gb	mega man v	Mega Man V	75.83	3	1994	563282	http://www.gamerankings.com/gameboy/563282-mega-man-v/index.html
gb	metroid ii return of samus	Metroid II: Return of Samus	78.9	10	1991	585799	http://www.gamerankings.com/gameboy/585799-metroid-ii-return-of-samus/index.html
gb	mole mania	Mole Mania	79.33	3	1997	585807	http://www.gamerankings.com/gameboy/585807-mole-mania/index.html
gb	mortal kombat	Mortal Kombat	42.17	3	1993	563285	http://www.gamerankings.com/gameboy/563285-mortal-kombat/index.html
gb	mortal kombat ii	Mortal Kombat II	64.5	3	1994	585811	http://www.gamerankings.com/gameboy/585811-mortal-kombat-ii/index.html
gb	motocross maniacs	Motocross Maniacs	84.2	5	1990	585813	http://www.gamerankings.com/gameboy/585813-motocross-maniacs/index.html
gb	mystical ninja starring goemon	Mystical Ninja Starring Goemon	42.33	3	1998	562645	http://www.gamerankings.com/gameboy/562645-mystical-ninja-starring-goemon/index.html
gb	oddworld adventures	Oddworld Adventures	76.67	3	1998	574681	http://www.gamerankings.com/gameboy/574681-oddworld-adventures/index.html
gb	operation c	Operation C	80.13	4	1991	563289	http://www.gamerankings.com/gameboy/563289-operation-c/index.html
gb	pac man	Pac-Man	58.33	3	1991	585842	http://www.gamerankings.com/gameboy/585842-pac-man/index.html
gb	pokemon blue version	Pokemon Blue Version	88.33	15	1998	907714	http://www.gamerankings.com/gameboy/907714-pokemon-blue-version/index.html
gb	pokemon red version	Pokemon Red Version	87.86	21	1998	367023	http://www.gamerankings.com/gameboy/367023-pokemon-red-version/index.html
gb	pokemon yellow version special pikachu edition	Pokemon Yellow Version: Special Pikachu Edition	85.12	16	1999	198314	http://www.gamerankings.com/gameboy/198314-pokemon-yellow-version-special-pikachu-edition/index.html
